idx	X	Y	component
180	1132.549142977065	1191.47536397258	0
181	1134.147947583735	1192.817348374741	0
182	1132.550245485101	1191.476376045609	0
183	1134.148591656602	1192.818006186063	0
184	1134.147772635588	1192.817496107868	0
185	1147.723374947808	1203.831207277973	0
186	1147.723253590952	1203.830611856232	0
187	1148.408677098368	1204.590794704715	0
188	1147.724307346731	1203.831350175198	0
189	1148.408759491597	1204.590444715058	0
190	1148.409082422013	1204.590951370478	0
191	1149.048653853339	1205.402195692104	0
192	1149.047693447857	1205.401572750047	0
193	1149.599873967273	1206.258103049709	0
194	1149.050637960846	1205.40376135091	0
195	1149.605598617127	1206.260748782926	0
196	1149.5994073793	1206.257959136492	0
197	1150.126809337165	1207.135525140328	0
198	1149.606860766594	1206.260869527739	0
199	1150.131999523876	1207.138386834605	0
200	1150.130803314994	1207.137804047156	0
201	1153.020456781855	1210.130608351333	0
202	1153.02253983538	1210.131715209537	0
203	1153.814540143583	1210.791417642383	0
204	1153.021475786872	1210.130783431624	0
205	1153.812564499683	1210.790201903761	0
206	1153.814772954183	1210.791576811659	0
207	1154.54054646205	1211.530126990209	0
208	1154.538451918122	1211.529118837743	0
209	1155.209967518459	1212.300088296491	0
210	1154.54054342519	1211.530055443275	0
211	1155.201867700331	1212.295710666136	0
212	1155.20172413466	1212.295561715185	0
213	1155.973765459325	1212.987027156228	0
214	1155.211677308982	1212.301289730625	0
215	1155.976852828549	1212.988773290941	0
216	1155.97376545841	1212.987027155825	0
217	1157.594420330949	1214.260889181484	0
218	1157.595196155728	1214.261107146962	0
219	1158.432516566558	1214.85342262019	0
220	1157.59681095371	1214.262199623421	0
221	1158.432880409001	1214.853564061395	0
222	1158.432487992208	1214.853464205608	0
223	1161.014546763325	1216.562663041306	0
224	1161.01584010181	1216.563568756118	0
225	1162.626447989603	1217.864293959673	0
226	1161.014356292418	1216.563989222654	0
227	1162.628046506238	1217.865747923312	0
228	1162.627262536743	1217.864689716164	0
229	1175.867226765714	1227.706495789863	0
230	1175.870091701885	1227.708344414532	0
231	1176.633644713776	1228.425869053667	0
232	1175.868642130953	1227.707271235644	0
233	1176.632933542473	1228.425506495543	0
234	1176.634665038455	1228.42649437	0
235	1184.142756194882	1233.969680136533	0
236	1184.142906582196	1233.969793959916	0
237	1184.992111474407	1234.548985227297	0
238	1184.144253140263	1233.970713661007	0
239	1184.991568273919	1234.548632399957	0
240	1184.992667342415	1234.549399226521	0
241	1187.452428630991	1236.470001171137	0
242	1187.452477466644	1236.470353472165	0
243	1188.24562557994	1237.133333045458	0
244	1187.451528840948	1236.469708712387	0
245	1188.246311635758	1237.133729466743	0
246	1188.245190327862	1237.133582401189	0
247	1190.668908368122	1239.078989809455	0
248	1190.668626608214	1239.078793444175	0
249	1191.452276628885	1239.755042687194	0
250	1190.666820896326	1239.078199102149	0
251	1191.451080029935	1239.754003385818	0
252	1191.452184022904	1239.754803283023	0
253	1198.503377724289	1244.541102607951	0
254	1198.503100178613	1244.541008257207	0
255	1198.622290535489	1244.614919638652	0
256	1198.619019468045	1244.612826567211	0
257	1205.02379831619	1248.65676105723	0
258	1205.021052627996	1248.65481226042	0
259	1205.900085403283	1249.149124113098	0
260	1205.023798316974	1248.656761057851	0
261	1205.905675566763	1249.152568537875	0
262	1205.906076870651	1249.152773176379	0
263	1207.647267723193	1250.264515962092	0
264	1207.648111289475	1250.264932051425	0
265	1208.296156653216	1251.05950970916	0
266	1207.630622396915	1250.255258074003	0
267	1208.285616122258	1251.05439836026	0
268	1208.295908858645	1251.059386345705	0
269	1225.428668464363	1261.237279173794	0
270	1225.38215271534	1261.210537293668	0
271	1225.48712844774	1261.269736066436	0
272	1225.433718247225	1261.240589201496	0
273	1226.52708743421	1261.984915824588	0
274	1226.525975759205	1261.983544046783	0
275	1227.349291385745	1262.587457648635	0
276	1226.521715773197	1261.981359122869	0
277	1227.345284908883	1262.584817916119	0
278	1227.350787525402	1262.58812684787	0
279	1230.758763518937	1265.012005550603	0
280	1230.7613997313	1265.013287853814	0
281	1231.602511201033	1265.604354648419	0
282	1230.766404070793	1265.021917291282	0
283	1231.603837170237	1265.605862630185	0
284	1231.60316522694	1265.604796747068	0
285	1232.449845693212	1266.198820573242	0
286	1231.605812713681	1265.606508407036	0
287	1232.450243578982	1266.199116611173	0
288	1232.450701002645	1266.199328875331	0
289	1233.349694578174	1266.716751440213	0
