idx	X	Y	component
132	1149.389527274826	1173.994412048869	0
133	1150.376409536279	1173.702296327077	0
134	1149.388013883689	1173.994413463689	0
135	1150.379363241315	1173.701865800067	0
136	1150.375706453176	1173.701982210225	0
137	1151.34917893113	1173.342833542391	0
138	1151.350302195462	1173.342865177927	0
139	1152.365259304343	1173.136046102622	0
140	1151.349363512634	1173.342846932415	0
141	1152.366903836475	1173.135821241294	0
142	1151.347607899514	1173.343174088782	0
143	1152.359492340931	1173.133999360973	0
144	1152.36537722121	1173.135540685383	0
145	1161.509956138008	1171.539162664837	0
146	1161.507926482254	1171.539999062131	0
147	1162.502687733089	1171.284338215368	0
148	1161.508333114737	1171.539401164609	0
149	1162.504133659318	1171.284498730085	0
150	1162.502156460118	1171.284561077953	0
151	1169.557300111202	1169.749142493481	0
152	1169.557692922825	1169.749103987183	0
153	1170.580799876292	1169.471862782004	0
154	1169.550337254848	1169.750990370124	0
155	1170.581602041823	1169.472583471398	0
156	1170.57993798748	1169.471765182623	0
157	1188.328390553193	1166.767539943295	0
158	1188.328858249304	1166.767567068383	0
159	1188.452732385105	1166.734261055888	0
160	1188.454868238462	1166.734156521564	0
161	1190.733165060192	1166.251022963125	0
162	1190.732527849867	1166.251017719163	0
163	1191.695389561167	1165.922350281757	0
164	1190.737536910614	1166.249682926712	0
165	1191.695164088745	1165.92270855804	0
166	1191.69591534449	1165.92268000119	0
167	1194.764868212877	1165.291235359687	0
168	1194.763518670897	1165.291114382009	0
169	1195.65051454715	1164.752401345721	0
170	1194.764477180361	1165.291140831967	0
171	1195.653390222566	1164.752675638392	0
172	1195.650697023146	1164.752386005325	0
173	1217.34383126378	1162.928603409558	0
174	1217.342907930628	1162.928737817454	0
175	1218.364459404319	1162.786848532574	0
176	1217.344474868685	1162.928684435761	0
177	1218.365104594296	1162.78665702897	0
178	1218.363299763927	1162.786866674061	0
179	1225.500785411398	1162.01978324987	0
180	1225.500246465205	1162.019679005266	0
181	1227.564091759796	1161.533865596372	0
182	1225.50045192701	1162.019609238948	0
183	1227.564426523832	1161.533610474935	0
184	1227.565791194261	1161.533616349595	0
185	1245.017934033594	1160.159138303626	0
186	1245.015877990762	1160.159196127814	0
187	1245.938100977694	1159.704037843066	0
188	1245.020111216262	1160.158665603426	0
189	1245.939186517226	1159.70427619472	0
190	1245.938227914357	1159.704190727914	0
191	1246.940032318852	1159.455780103577	0
192	1246.94029505354	1159.455764147325	0
193	1247.933121191437	1159.196882617228	0
194	1246.942942733001	1159.455513434016	0
195	1247.946671997338	1159.203409243798	0
196	1247.925901267199	1159.195382604746	0
197	1248.922835300596	1158.969029008051	0
198	1247.948043463627	1159.203021345111	0
199	1248.92515859255	1158.969320761515	0
200	1248.926686906721	1158.969034645836	0
201	1253.059087002699	1158.549553729026	0
202	1253.059033154467	1158.549398797776	0
203	1254.096090767597	1158.467843382517	0
204	1253.059635344563	1158.54943547846	0
205	1254.093394627195	1158.467439421448	0
206	1254.092863288789	1158.467443881317	0
207	1255.130772599604	1158.400446957934	0
208	1255.131609900811	1158.400657358725	0
209	1256.129885415353	1158.157902420268	0
210	1255.131273014837	1158.400737717379	0
211	1256.129649651596	1158.157821989965	0
212	1256.117670167911	1158.154899687512	0
213	1257.162601279316	1158.088053373694	0
214	1256.131146832877	1158.157946306728	0
215	1257.165048125335	1158.088371196002	0
216	1257.166211734208	1158.088584240246	0
217	1259.229925915167	1158.118955511336	0
218	1259.229920975596	1158.119180833229	0
219	1260.258652277234	1158.055393330249	0
220	1259.235087976452	1158.119518119702	0
221	1260.26111937991	1158.055315930572	0
222	1260.262294351197	1158.055528394558	0
223	1263.343231749948	1157.722328723315	0
224	1263.342363599557	1157.722313553213	0
225	1265.412080581596	1157.670624737098	0
226	1263.343737472345	1157.722415991881	0
227	1265.411583894484	1157.670456621096	0
228	1265.412280209135	1157.670724294504	0
229	1281.916983278122	1157.480613696866	0
230	1281.919553164555	1157.480871984357	0
231	1282.948489275255	1157.436762386125	0
232	1281.916944512972	1157.480478166196	0
233	1282.947060597438	1157.436290322639	0
234	1282.950478536804	1157.436897411981	0
235	1292.255519280188	1158.172941999786	0
236	1292.257019022558	1158.173256699392	0
237	1293.277338304029	1158.259544716729	0
238	1292.255506326554	1158.172969990346	0
239	1293.276399199457	1158.2593076002	0
240	1293.27640031306	1158.259454652681	0
241	1296.362388984168	1158.581405062625	0
242	1296.362145943855	1158.581382115514	0
243	1297.3705106623	1158.801298038139	0
244	1296.36916679914	1158.581203734271	0
245	1297.370307870001	1158.80110310949	0
246	1297.369440823147	1158.801262236244	0
247	1300.437961714149	1159.357666292345	0
248	1300.438237065563	1159.357904972146	0
249	1301.454181124157	1159.533914037197	0
250	1300.43808767389	1159.35762054689	0
251	1301.449622425107	1159.532962792507	0
252	1301.449268032306	1159.532772937997	0
253	1309.93107578922	1160.608702264599	0
254	1309.930211581955	1160.608633981342	0
255	1310.002835182378	1160.616891708616	0
256	1309.968851093291	1160.613126850814	0
257	1317.56805685781	1161.303265388844	0
258	1317.564223566916	1161.302609667592	0
259	1318.571816062758	1161.314946908407	0
260	1317.57017127655	1161.303205356367	0
261	1318.574335308437	1161.31510458381	0
262	1318.571761653357	1161.31491117465	0
263	1320.619265233304	1160.92762216085	0
264	1320.607611843829	1160.926537428802	0
265	1321.551088141411	1160.565137169528	0
266	1320.618707111282	1160.927649773662	0
267	1321.556360649557	1160.565609246916	0
268	1321.556530762106	1160.565600950189	0
269	1341.4849085912	1161.405273342676	0
270	1341.458184715741	1161.405379898882	0
271	1341.545792510901	1161.406406524231	0
272	1341.507247153748	1161.405345740705	0
273	1342.810264182906	1161.348438061013	0
274	1342.806431765411	1161.348245063505	0
275	1343.816775402724	1161.391104367456	0
276	1342.805216331506	1161.34868573033	0
277	1343.817266520715	1161.391126100897	0
278	1343.816775403708	1161.391104367629	0
279	1348.00337577905	1161.39931831273	0
280	1348.003981213786	1161.399134091656	0
